timestamp,period,open,high,low,close,volume,vwap,ATR,vwap_upper,vwap_lower
2023-10-31 10:45:00-04:00,minute_15,80.09,80.66,80.02,80.66,4229,79.59742636708658,0.9803870712573511,81.32634351304924,77.86850922112393
2023-10-31 11:00:00-04:00,minute_15,80.31,80.62,80.17,80.4,2160,79.6270466516823,0.9453594033309876,81.45553479881929,77.79855850454533
2023-10-31 11:15:00-04:00,minute_15,80.39,80.39,79.72,80.08,4304,79.65704933399375,0.926405150196849,81.56273566674366,77.75136300124385
2023-10-31 11:30:00-04:00,minute_15,79.97,80.18,79.49,79.61,4658,79.66418063300866,0.909519059735094,81.61928331637507,77.70907794964224
2023-10-31 11:45:00-04:00,minute_15,79.65,79.65,79.39,79.64,3396,79.65917224652351,0.8631248199950036,81.63599491071722,77.6823495823298
2023-10-31 12:00:00-04:00,minute_15,79.66,79.81,79.4,79.4,2707,79.6546510243406,0.8307587476986049,81.62651279249887,77.68278925618232
2023-10-31 12:15:00-04:00,minute_15,79.35,79.35,78.9,79.06,2676,79.6352449665018,0.807133113559809,81.57585842816135,77.69463150484225
2023-10-31 12:30:00-04:00,minute_15,79.02,79.04,78.51,78.56,7670,79.54984144622075,0.7887664558755174,81.42742791771296,77.67225497472855
2023-10-31 12:45:00-04:00,minute_15,78.5,79.12,78.49,79.09,9040,79.48649287208575,0.7774259908911202,81.27430223686133,77.69868350731016
2023-10-31 13:00:00-04:00,minute_15,79.04,79.12,78.65,78.67,4072,79.45817742013236,0.7554669846185581,81.13180990288191,77.7845449373828
2023-10-31 13:15:00-04:00,minute_15,78.7,78.92,78.64,78.76,4569,79.42731130291821,0.7215050472031636,80.95646516261985,77.89815744321658
2023-10-31 13:30:00-04:00,minute_15,78.81,78.84,78.42,78.69,4468,79.39449829779326,0.6999689665484181,80.74249955891531,78.04649703667121
2023-10-31 13:45:00-04:00,minute_15,78.67,79.03,78.67,78.87,4236,79.37380175449752,0.675685462807947,80.50047727091815,78.24712623807689
2023-10-31 14:00:00-04:00,minute_15,78.93,79.1,78.87,78.88,3429,79.36099898979221,0.643850779431084,80.1999342709014,78.52206370868302
2023-10-31 14:15:00-04:00,minute_15,78.9,78.98,78.48,78.48,3967,79.3368767822941,0.6335757215210076,79.68961948741294,78.98413407717526
2023-10-31 14:30:00-04:00,minute_15,78.4,78.91,78.37,78.9,5823,79.30805836266606,0.6268917400614702,79.66345118281711,78.952665542515
2023-10-31 14:45:00-04:00,minute_15,78.9,79.04,78.89,78.99,4512,79.2962417651201,0.5928280379499661,79.6773935784333,78.9150899518069
2023-10-31 15:00:00-04:00,minute_15,78.94,79.13,78.87,78.96,6734,79.28074736393546,0.5690546025248869,79.68939492227393,78.87209980559699
2023-10-31 15:15:00-04:00,minute_15,78.92,79.42,78.91,79.37,7460,79.27825652798514,0.5648364159476662,79.7107139799949,78.84579907597536
2023-10-31 15:30:00-04:00,minute_15,79.4,79.46,78.92,79.13,7133,79.27307877991377,0.56306238597055,79.72512644843326,78.82103111139429
2023-10-31 15:45:00-04:00,minute_15,79.11,79.6,79.07,79.59,19759,79.29026696902235,0.5607007866431437,79.74693611045558,78.83359782758913
